id,rank,pop,core,names,name,source
48394,29690,14773,Y,"[""Mukedi""]",Mukedi,OSM
31031,29691,14773,Y,"[""Dasai"", ""Lohari Khurd"", ""Bhilgun"", ""Kharsoda"", ""Pana"", ""Ghatoda"", ""Phuledi"", ""Khiledi"", ""Barawada"", ""Nihalpura"", ""Padampura""]",Dasai-Lohari Khurd-Bhilgun,OSM
28637,29692,14772,Y,"[""Palsa""]",Palsa,OSM
43011,29693,14770,Y,"[""Bonthe""]",Bonthe,OSM
10113,29694,14769,Y,"[""Yowla Galdi""]",Yowla Galdi,OSM
4681,29695,14769,N,"[""Leninsk""]",Leninsk,OSM
41642,29696,14769,Y,"[""Jima"", ""Vunchi""]",Jima-Vunchi,OSM
6562,29697,14768,N,"[""Baicoi""]",Baicoi,Geonames
10419,29698,14768,N,"[""Huangdianzhuang""]",Huangdianzhuang,OSM
9820,29699,14768,N,"[""Washington Court House""]",Washington Court House,OSM
18968,29700,14767,Y,"[""Ajnianwala""]",Ajnianwala,OSM
24084,29701,14767,Y,"[""Gainsari""]",Gainsari,OSM
40404,29702,14766,Y,"[""Burauen""]",Burauen,OSM
17400,29703,14765,N,"[""Aki""]",Aki,OSM
17448,29704,14764,N,"[""Big Spring""]",Big Spring,OSM
4968,29705,14764,Y,"[""Oroszlany""]",Oroszlany,Geonames
8490,29706,14763,Y,"[""Bolnisi""]",Bolnisi,OSM
15339,29707,14762,Y,"[""Ibrahim Husayn"", ""Abu Rajash"", ""Qaryat Jadidah"", ""Fahd Muhammad"", ""Dakhil Abud"", ""Qaryat Fahd an Namir"", ""Arab Ahmad Muhammad"", ""Khalaf Muhammad"", ""Arab Sultan as Salamah"", ""Qaryat Albu Tamah"", ""Albu Tamat at Talah""]",Ibrahim Husayn-Abu Rajash-Qaryat Jadidah,OSM
47158,29708,14762,Y,"[""Mai Mahiu""]",Mai Mahiu,OSM
27981,29709,14762,Y,"[""Zhuotian""]",Zhuotian,OSM
8130,29710,14761,N,"[""Ravenna""]",Ravenna,OSM
40921,29711,14760,Y,"[""Al-Kharsana""]",Al-Kharsana,OSM
35163,29712,14760,Y,"[""Chityal""]",Chityal,OSM
21398,29713,14759,Y,"[""Kaul""]",Kaul,OSM
25424,29714,14759,Y,"[""Baikunthpur""]",Baikunthpur,OSM
32460,29715,14758,Y,"[""Kanjor Para"", ""Mog Para"", ""Puran Bajar Para"", ""Leik Ya Hpar Ri (Leik Ya (North))"", ""Jum Para"", ""Notun Para"", ""Mistri Para"", ""Sordarpara / Deilpara"", ""Leik Ya (South)"", ""Chokidar Para"", ""Zee Pin Chaung (North)"", ""Purbo Shatghoria Para"", ""ShilKhali"", ""Noyapara"", ""Miyar Para"", ""Guchchho Gram"", ""Ah Lel"", ""Leik Ya (Middle)"", ""Mat Para"", ""Kyauk Chaung Ywar Thit"", ""Jahajpura Poshchim Para"", ""MiaPara"", ""Uncchiprang"", ""Kutubdia Para"", ""Holobonia"", ""Roikkaung"", ""Zimaungkhali"", ""Chakma Para"", ""Hpet Leik Pyin""]",Kanjor Para-Mog Para-Puran Bajar Para,OSM
17789,29716,14758,Y,"[""Chermahin""]",Chermahin,OSM
42813,29717,14758,Y,"[""Pillaiyarkulam"", ""Seliyanallur"", ""Alavanthankulam"", ""Kattarankulam"", ""Venkatachalapuram""]",Pillaiyarkulam-Seliyanallur-Alavanthankulam,OSM
48616,29718,14757,Y,"[""Taboca""]",Taboca,OSM
17219,29719,14757,Y,"[""Xuliu""]",Xuliu,OSM
18299,29720,14755,Y,"[""Yongxing""]",Yongxing,OSM
15264,29721,14755,Y,"[""Sened""]",Sened,OSM
4071,29722,14755,Y,"[""Tetiiv""]",Tetiiv,OSM
26882,29723,14755,Y,"[""Duguna Uparwar""]",Duguna Uparwar,Wikidata
25338,29724,14754,Y,"[""N27.01E84.50 (Nandtola-Katahri-Pashchim Champaran)""]",N27.01E84.50 (Nandtola-Katahri-Pashchim Champaran),Coordinates (with geonames backup)
43028,29725,14753,Y,"[""Fissibu"", ""Zorzor"", ""Yeala""]",Fissibu-Zorzor-Yeala,OSM
3063,29726,14753,Y,"[""Zhibek Zholy""]",Zhibek Zholy,Wikidata
26228,29727,14753,Y,"[""Baifang"", ""Lijiang""]",Baifang-Lijiang,OSM
29604,29728,14753,Y,"[""Bagidora""]",Bagidora,OSM
33763,29729,14752,Y,"[""Villa Riva""]",Villa Riva,OSM
21214,29730,14751,Y,"[""Kotla Mughlan""]",Kotla Mughlan,Wikidata
42753,29731,14751,Y,"[""Gondi""]",Gondi,OSM
18837,29732,14751,Y,"[""Al Kahla""]",Al Kahla,OSM
10007,29733,14751,Y,"[""Ezine""]",Ezine,OSM
17286,29734,14750,Y,"[""Chouqiao""]",Chouqiao,OSM
44403,29735,14749,Y,"[""Finkue"", ""Babungo"", ""Baba I"", ""Muya"", ""Chingo""]",Finkue-Babungo-Baba I,OSM
9831,29736,14749,N,"[""Marietta""]",Marietta,OSM
20549,29737,14749,Y,"[""Shiyan""]",Shiyan,OSM
2924,29738,14749,Y,"[""Radzyn Podlaski""]",Radzyn Podlaski,Geonames
28232,29739,14749,Y,"[""Mavli""]",Mavli,OSM
13867,29740,14748,N,"[""Sanford""]",Sanford,OSM
1265,29741,14748,Y,"[""Rudnya""]",Rudnya,OSM
1729,29742,14747,Y,"[""Belyov""]",Belyov,OSM
8574,29743,14746,Y,"[""Varzik""]",Varzik,OSM
20891,29744,14746,Y,"[""Tangkou""]",Tangkou,OSM
5421,29745,14743,N,"[""Wolfsberg""]",Wolfsberg,OSM
2160,29746,14743,Y,"[""Alfeld (Leine)""]",Alfeld (Leine),OSM
28148,29747,14741,Y,"[""Jhok""]",Jhok,Wikidata
5987,29748,14741,Y,"[""Kula""]",Kula,OSM
38928,29749,14741,Y,"[""Katamma""]",Katamma,OSM
21428,29750,14740,Y,"[""Muana""]",Muana,OSM
44209,29751,14740,Y,"[""Kiribo"", ""Gbeleju""]",Kiribo-Gbeleju,OSM
38774,29752,14740,Y,"[""Allahuwa"", ""Lango"", ""Kawari"", ""Kemburawa"", ""Gijia"", ""Kaida"", ""Nabanga"", ""Ado Kompani""]",Allahuwa-Lango-Kawari,OSM
27235,29753,14739,Y,"[""N25.87E86.22 (Milki-Bahadura-Darbepur)""]",N25.87E86.22 (Milki-Bahadura-Darbepur),Coordinates (with geonames backup)
44361,29754,14737,Y,"[""Ntanante""]",Ntanante,OSM
14553,29755,14736,N,"[""Xishe""]",Xishe,OSM
1565,29756,14736,Y,"[""Schortens""]",Schortens,OSM
21722,29757,14736,Y,"[""Wuchang""]",Wuchang,OSM
11899,29758,14735,Y,"[""Chashkent""]",Chashkent,OSM
339,29759,14733,Y,"[""Bryne""]",Bryne,OSM
35623,29760,14732,Y,"[""Murgud"", ""Shindewadi""]",Murgud-Shindewadi,OSM
26787,29761,14730,Y,"[""Oran""]",Oran,Geonames
35344,29762,14730,Y,"[""Ban Tak""]",Ban Tak,OSM
27060,29763,14730,Y,"[""N25.5E84.3""]",N25.5E84.3,Coordinates (no geonames backup)
32622,29764,14729,Y,"[""N21.8E109.7""]",N21.8E109.7,Coordinates (no geonames backup)
36082,29765,14728,Y,"[""Yalambojoch"", ""Aguacate"", ""Bulej""]",Yalambojoch-Aguacate-Bulej,OSM
41000,29766,14726,Y,"[""N10.0E39.0 (Geren-Rach'et Wiha-Welale Shet')""]",N10.0E39.0 (Geren-Rach'et Wiha-Welale Shet'),Coordinates (with geonames backup)
8499,29767,14726,Y,"[""Saint Sargis Monastery of Gag""]",Saint Sargis Monastery of Gag,Wikidata
24205,29768,14726,Y,"[""Mateli""]",Mateli,OSM
16155,29769,14724,Y,"[""Weifeng""]",Weifeng,OSM
19818,29770,14723,N,"[""Borj El Arab""]",Borj El Arab,OSM
45647,29771,14723,Y,"[""Ayer Tawar""]",Ayer Tawar,OSM
20007,29772,14723,Y,"[""Kohiwala""]",Kohiwala,Wikidata
36113,29773,14723,Y,"[""San Juan Cotzal""]",San Juan Cotzal,OSM
34001,29774,14721,Y,"[""N19.2E83.0 (Bilamal-Masimadi Mali-Maskakana)""]",N19.2E83.0 (Bilamal-Masimadi Mali-Maskakana),Coordinates (with geonames backup)
4464,29775,14721,Y,"[""Ziar nad Hronom""]",Ziar nad Hronom,Geonames
8620,29776,14721,Y,"[""Toyboldi""]",Toyboldi,OSM
52644,29777,14720,Y,"[""Santa Cecilia""]",Santa Cecilia,Geonames
16723,29778,14720,Y,"[""Kot Sarang""]",Kot Sarang,OSM
39805,29779,14719,Y,"[""Gantsa""]",Gantsa,OSM
35362,29780,14717,Y,"[""Phon Phisai""]",Phon Phisai,OSM
25681,29781,14717,Y,"[""N26.2E86.4 (Tamoria-Tamuria-Bishunpatti)""]",N26.2E86.4 (Tamoria-Tamuria-Bishunpatti),Coordinates (with geonames backup)
26000,29782,14716,Y,"[""Zhanhe""]",Zhanhe,OSM
6429,29783,14716,Y,"[""Fiorenzuola d'Arda""]",Fiorenzuola d'Arda,OSM
32232,29784,14715,Y,"[""Umari Jammbhalpani"", ""Khapa"", ""Kocchi"", ""Khubala"", ""Tigai"", ""Khairi (Dhalgaon)"", ""Khairi (Panjabrao)"", ""Kirnapur""]",Umari Jammbhalpani-Khapa-Kocchi,OSM
51416,29785,14715,Y,"[""Altinopolis""]",Altinopolis,Geonames
3555,29786,14715,Y,"[""Cherniakhiv""]",Cherniakhiv,OSM
34223,29787,14715,Y,"[""San Marcos Tlacoyalco""]",San Marcos Tlacoyalco,OSM
14430,29788,14714,Y,"[""Laojunpo""]",Laojunpo,OSM
21750,29789,14714,Y,"[""Guide"", ""Yuxi""]",Guide-Yuxi,OSM
31262,29790,14714,Y,"[""Mugbasan"", ""Ichhai Pur"", ""Uchahar"", ""Golar"", ""Kalagram"", ""Bejara"", ""Sarai"", ""Mahishda"", ""Konan"", ""Mamudpur"", ""Basan Chak"", ""Akmura"", ""Kuchiara"", ""Amritpur"", ""Dhan Dangra"", ""Golaugrasanda"", ""Gar Senapatya"", ""Elni"", ""Dharmma Pur"", ""Khordda Radha Ballabhpur"", ""Amlada"", ""Kanpur"", ""Madhupur"", ""Bikal Chak"", ""Nanna"", ""Majur Hati"", ""Langal Dihi"", ""Thaur"", ""Kana Khali"", ""Keot Para"", ""Tapuria"", ""Palangpur"", ""Bera Beria"", ""Bansh Gerya"", ""Hindal Bar"", ""Miradanga"", ""Mahisha Gerya"", ""Gopinath Bati"", ""Mundalika"", ""Parulia"", ""Chand Chak"", ""Bajirchak"", ""Akhra Pota"", ""Markha"", ""Akandi"", ""Doyan"", ""Haji Chak"", ""Khagra Gerya"", ""Goraipur"", ""Shirsha"", ""Inad Chak"", ""Kheruabali"", ""Puran Berya"", ""Kulibahara"", ""Dapur"", ""Bhagaban Chak"", ""Chak Raghab"", ""Dhamsai"", ""Amurya"", ""Bhimpur"", ""Mathania"", ""Memua"", ""Barmahishda"", ""Birhimbar"", ""Birbira"", ""Dakshin Kenosa"", ""Chhutar Gerya"", ""Padima Shyam Chak"", ""Taltala"", ""Bhol Sarapota"", ""Hatkata"", ""Gaighata"", ""Bagpota"", ""Ausberya"", ""Ranbaj"", ""Ranjita"", ""Sankua"", ""Ghoradaura"", ""Chuchara"", ""Gachh Geria"", ""Bilat Kuli"", ""Krishnanagar Kismat"", ""Saiyadbali"", ""Amdubi"", ""Shuknash"", ""Maruk Chak"", ""Gamar Hati"", ""Chandan Gerya"", ""Surat Ganja"", ""Kashipur"", ""Dhara Sol"", ""Kamal Pur"", ""Harihar Chak"", ""Gopi Bar"", ""Ashrafpur"", ""Turuk Gerya"", ""Diuti"", ""Ratna"", ""Uttar Khamar"", ""Bahara"", ""Kanunya"", ""Geri Kala"", ""Jamunaber"", ""Benua"", ""Mobarak Chak"", ""Chandpur"", ""Kachila"", ""Ghana Geria"", ""Jam Pal"", ""Baladeb Khamar"", ""Rauta"", ""Amligerya"", ""Siddeshwari"", ""Damdama"", ""Gopalgar"", ""Srimanta Bar"", ""Raghunathpur"", ""Daulat Chak"", ""Kubir Chak"", ""Pahari Sol"", ""Begun Bari"", ""Kanak Pat"", ""Manush Mari"", ""Imad Chak"", ""Fakir Chak"", ""Harina"", ""Shibananda Chak"", ""Barbaria"", ""Pua Gerya"", ""Jia Gerya"", ""Sahara"", ""Mahendrapat"", ""Ananta Chak"", ""Khaer Gerya"", ""Bhabani Chak"", ""Gopal Chak"", ""Shyamsundarpur"", ""Dundur Kundu"", ""Kedma"", ""Tilahari"", ""Alampur"", ""Bahir Sanda"", ""Madhpur"", ""Mahisha Dani"", ""Gumir Chak"", ""Nandi Sol"", ""Bagdani"", ""Khamar Pota"", ""Nurpur""]",Mugbasan-Ichhai Pur-Uchahar,Wikidata
21935,29791,14714,Y,"[""Zhuoshui""]",Zhuoshui,OSM
21945,29792,14713,Y,"[""Jiamachi""]",Jiamachi,OSM
18410,29793,14713,Y,"[""Zhongxing"", ""Changji""]",Zhongxing-Changji,OSM
4104,29794,14713,Y,"[""Kobeliaky""]",Kobeliaky,OSM
2107,29795,14713,Y,"[""Ochtrup""]",Ochtrup,OSM
29490,29796,14712,Y,"[""Nakhal""]",Nakhal,OSM
31563,29797,14712,Y,"[""Thi Tran Viet Lam"", ""Thi Tran Vi Xuyen""]",Thi Tran Viet Lam-Thi Tran Vi Xuyen,Geonames
26675,29798,14711,Y,"[""Mohana""]",Mohana,OSM
3877,29799,14710,Y,"[""Roth""]",Roth,OSM
3734,29800,14710,Y,"[""Yvetot""]",Yvetot,OSM
47664,29801,14710,Y,"[""Uruburetama""]",Uruburetama,OSM
47204,29802,14710,Y,"[""Bunga Tanjung"", ""Nipah Panjang I"", ""Sungai Jeruk"", ""Sungai Tering""]",Bunga Tanjung-Nipah Panjang I-Sungai Jeruk,OSM
17103,29803,14707,N,"[""Caimiao"", ""Dahuang""]",Caimiao-Dahuang,OSM
15210,29804,14707,Y,"[""Medrissa""]",Medrissa,OSM
48693,29805,14707,Y,"[""Remigio""]",Remigio,Geonames
25776,29806,14706,Y,"[""N25.98E87.38 (Kamla Nadi-Chanka-Bhawaninagar)""]",N25.98E87.38 (Kamla Nadi-Chanka-Bhawaninagar),Coordinates (with geonames backup)
35852,29807,14706,Y,"[""Satyanarayanapuram""]",Satyanarayanapuram,OSM
35908,29808,14706,Y,"[""Thabaung""]",Thabaung,OSM
23560,29809,14706,Y,"[""Wadh""]",Wadh,OSM
53418,29810,14705,Y,"[""Casablanca""]",Casablanca,OSM
27955,29811,14705,Y,"[""Wangmudu""]",Wangmudu,OSM
826,29812,14705,Y,"[""Zheleznogorsk-Ilimsky""]",Zheleznogorsk-Ilimsky,OSM
38744,29813,14705,Y,"[""Leshi"", ""Gayawa""]",Leshi-Gayawa,OSM
18657,29814,14705,Y,"[""Kenadsa""]",Kenadsa,OSM
43992,29815,14704,Y,"[""Aniassue""]",Aniassue,Geonames
43436,29816,14704,Y,"[""Gbajimba""]",Gbajimba,OSM
5052,29817,14704,Y,"[""Straseni""]",Straseni,Geonames
34684,29818,14703,Y,"[""Balimela""]",Balimela,OSM
30072,29819,14702,Y,"[""Majihat""]",Majihat,Wikidata
20539,29820,14702,Y,"[""Tongshi"", ""Jingping"", ""Liutang"", ""Gulu"", ""Shiyong""]",Tongshi-Jingping-Liutang,OSM
52693,29821,14700,Y,"[""Vredefort""]",Vredefort,OSM
25480,29822,14699,Y,"[""N25.95E84.45 (Bhatha-Muhammadpur-Nirkhapur)""]",N25.95E84.45 (Bhatha-Muhammadpur-Nirkhapur),Coordinates (with geonames backup)
19190,29823,14699,Y,"[""Gujing""]",Gujing,OSM
10516,29824,14699,Y,"[""N39.83E126.01""]",N39.83E126.01,Coordinates (no geonames backup)
33705,29825,14696,Y,"[""N19.5W72.6 (Doucement-Terre Rouge-Passable)""]",N19.5W72.6 (Doucement-Terre Rouge-Passable),Coordinates (with geonames backup)
44115,29826,14696,Y,"[""Koudo""]",Koudo,OSM
22654,29827,14695,Y,"[""Miyana"", ""Nagla Honda"", ""Rabupura"", ""Akalpur"", ""Murad Garhi"", ""Chandpur"", ""Chakbirampur"", ""Mohammadpur Jadau"", ""Utrawali"", ""Ronija"", ""Mohammadabad Kheda"", ""Rustampur"", ""Bhunna Tagga"", ""Rampur Bangar"", ""Parsaul"", ""Bhaipur"", ""Nagla Narayansingh"", ""Pachokara"", ""Mirzapur"", ""Tirthli"", ""Birampur""]",Miyana-Nagla Honda-Rabupura,OSM
4075,29828,14694,N,"[""Kaharlyk""]",Kaharlyk,OSM
48492,29829,14694,Y,"[""Makasini"", ""Mphalahala"", ""Kileguru"", ""Mzinga"", ""Kwedigole"", ""Kwediboma""]",Makasini-Mphalahala-Kileguru,OSM
13344,29830,14694,Y,"[""Xiadian""]",Xiadian,OSM
39664,29831,14693,Y,"[""Ungwan Makera"", ""Ungwan Mallami"", ""Bilbi"", ""Ungwan Gatari"", ""Kutcheri"", ""Ungwan Doka"", ""Chida""]",Ungwan Makera-Ungwan Mallami-Bilbi,OSM
13575,29832,14692,Y,"[""Sitou""]",Sitou,OSM
9514,29833,14692,Y,"[""Qixiaying""]",Qixiaying,OSM
49123,29834,14692,Y,"[""S7.1E22.5""]",S7.1E22.5,Coordinates (no geonames backup)
5705,29835,14691,Y,"[""N46.2E132.8""]",N46.2E132.8,Coordinates (no geonames backup)
26771,29836,14691,Y,"[""N25.8E80.1 (Ingohta)""]",N25.8E80.1 (Ingohta),Coordinates (with geonames backup)
116,29837,14691,Y,"[""Namtsy""]",Namtsy,OSM
32146,29838,14691,Y,"[""Bhagwanpura, Madhya Pradesh""]","Bhagwanpura, Madhya Pradesh",Wikidata
26703,29839,14691,Y,"[""Orchha""]",Orchha,OSM
33609,29840,14690,Y,"[""Otumba""]",Otumba,Geonames
4806,29841,14690,N,"[""Amboise""]",Amboise,OSM
34972,29842,14688,Y,"[""El Mutmar"", ""Mukabrabiya"", ""El Kitayab"", ""El Gabrab"", ""Kimeir""]",El Mutmar-Mukabrabiya-El Kitayab,OSM
52194,29843,14688,N,"[""Ramokgopa""]",Ramokgopa,OSM
42712,29844,14688,Y,"[""Qoqa"", ""Ejersa""]",Qoqa-Ejersa,OSM
35469,29845,14687,Y,"[""Santa Ana""]",Santa Ana,OSM
49940,29846,14687,Y,"[""Cambundi Catembo""]",Cambundi Catembo,OSM
30089,29847,14687,Y,"[""Kasundi"", ""Kadirpara"", ""Dumain""]",Kasundi-Kadirpara-Dumain,OSM
21224,29848,14687,Y,"[""Chani Goth""]",Chani Goth,OSM
23307,29849,14686,Y,"[""Huatanshan""]",Huatanshan,OSM
27958,29850,14686,Y,"[""Longbu""]",Longbu,OSM
26386,29851,14684,Y,"[""Danyang""]",Danyang,OSM
19435,29852,14684,Y,"[""Qianjin""]",Qianjin,OSM
50674,29853,14684,Y,"[""Itacarambi""]",Itacarambi,OSM
50475,29854,14684,Y,"[""Santo Tomas""]",Santo Tomas,Geonames
22017,29855,14683,Y,"[""Wushenggong""]",Wushenggong,OSM
41844,29856,14683,Y,"[""Kebe""]",Kebe,OSM
6064,29857,14683,Y,"[""Sarata""]",Sarata,OSM
23030,29858,14683,Y,"[""Fuhuan"", ""Guanba""]",Fuhuan-Guanba,OSM
28596,29859,14682,Y,"[""Tola Pairamatihana""]",Tola Pairamatihana,Geonames
11842,29860,14682,Y,"[""Ab Bar""]",Ab Bar,OSM
41676,29861,14681,Y,"[""N9.49E8.15 (Bara-Paki-Fido)""]",N9.49E8.15 (Bara-Paki-Fido),Coordinates (with geonames backup)
33334,29862,14681,Y,"[""N20.90E86.15""]",N20.90E86.15,Coordinates (no geonames backup)
6947,29863,14681,N,"[""Brunswick""]",Brunswick,OSM
22169,29864,14680,Y,"[""Huabu""]",Huabu,OSM
2466,29865,14680,Y,"[""Abergavenny""]",Abergavenny,OSM
40234,29866,14680,Y,"[""Manalipet"", ""Thirukkanur""]",Manalipet-Thirukkanur,OSM
6824,29867,14679,N,"[""Winston""]",Winston,OSM
39883,29868,14679,Y,"[""Ganinja""]",Ganinja,OSM
35792,29869,14678,Y,"[""Sitaramapuram"", ""Garapadu"", ""Telaprolu"", ""Ampapuram"", ""Pedalingala"", ""Chirivada"", ""Tippanagunta"", ""Madigagudem"", ""Pata Suravaram""]",Sitaramapuram-Garapadu-Telaprolu,OSM
18250,29870,14678,Y,"[""Wangcheng""]",Wangcheng,OSM
21640,29871,14678,Y,"[""Pheona""]",Pheona,OSM
5933,29872,14678,N,"[""Brugnera"", ""Prata di Pordenone"", ""Gaiarine""]",Brugnera-Prata di Pordenone-Gaiarine,OSM
13562,29873,14676,N,"[""Gaoliu""]",Gaoliu,OSM
14527,29874,14676,Y,"[""N35.61E110.81""]",N35.61E110.81,Coordinates (no geonames backup)
2979,29875,14675,Y,"[""Bilopillia"", ""Vorozhba""]",Bilopillia-Vorozhba,OSM
34858,29876,14675,Y,"[""Coyuca de Benitez""]",Coyuca de Benitez,Geonames
51188,29877,14675,Y,"[""Antsalova""]",Antsalova,OSM
44579,29878,14674,Y,"[""La-ngu""]",La-ngu,OSM
34284,29879,14674,Y,"[""Bacalar""]",Bacalar,OSM
34155,29880,14673,Y,"[""Huangzhu""]",Huangzhu,OSM
19546,29881,14673,Y,"[""Kaicheng""]",Kaicheng,OSM
48576,29882,14669,Y,"[""Kudjip"", ""Banz""]",Kudjip-Banz,OSM
35731,29883,14666,Y,"[""gumadavelli""]",gumadavelli,OSM
45789,29884,14666,Y,"[""Bumva""]",Bumva,OSM
15991,29885,14662,Y,"[""Shouxian""]",Shouxian,OSM
53324,29886,14662,Y,"[""Quintero""]",Quintero,OSM
3502,29887,14661,Y,"[""Kolbuszowa""]",Kolbuszowa,OSM
52618,29888,14660,Y,"[""Ampere""]",Ampere,Geonames
4224,29889,14660,N,"[""La Baie""]",La Baie,OSM
38360,29890,14660,Y,"[""Rang Krathum"", ""Bang Len"", ""Lam Phaya""]",Rang Krathum-Bang Len-Lam Phaya,OSM
22919,29891,14659,Y,"[""Besisahar""]",Besisahar,OSM
33784,29892,14658,Y,"[""Sabt Alalayah""]",Sabt Alalayah,Geonames
39765,29893,14657,Y,"[""Wasila"", ""Tashar Mara"", ""Rigar Tela"", ""Hayin Katsinawa""]",Wasila-Tashar Mara-Rigar Tela,OSM
27471,29894,14657,Y,"[""Chirir Bandar""]",Chirir Bandar,OSM
17026,29895,14656,Y,"[""Wanjin""]",Wanjin,OSM
17962,29896,14655,Y,"[""Verpal Chattha""]",Verpal Chattha,OSM
21567,29897,14654,Y,"[""Ranchhar"", ""Bamnauli""]",Ranchhar-Bamnauli,OSM
9366,29898,14654,Y,"[""G`oliblar""]",G`oliblar,OSM
41338,29899,14654,Y,"[""Talibon""]",Talibon,OSM
53575,29900,14654,Y,"[""Navarro""]",Navarro,OSM
38128,29901,14654,Y,"[""Agula""]",Agula,OSM
23891,29902,14654,Y,"[""Eka, Firozabad""]","Eka, Firozabad",Wikidata
33093,29903,14654,Y,"[""Sangvi Pr. Bhadgaon"", ""Sangameshwar"", ""Nagardeole Bk"", ""Vadgaon Kh Pr. Bhadgaon"", ""Shindol"", ""Chunchale"", ""Neri Bk""]",Sangvi Pr. Bhadgaon-Sangameshwar-Nagardeole Bk,OSM
14473,29904,14653,Y,"[""Xincheng""]",Xincheng,OSM
50267,29905,14653,Y,"[""Calenga""]",Calenga,OSM
11172,29906,14653,Y,"[""Xizhong""]",Xizhong,OSM
28916,29907,14653,Y,"[""Bahubal""]",Bahubal,OSM
39601,29908,14651,Y,"[""Samia""]",Samia,OSM
5898,29909,14651,Y,"[""Clusone""]",Clusone,OSM
9760,29910,14651,N,"[""Fruita""]",Fruita,OSM
49980,29911,14651,Y,"[""Mwense""]",Mwense,OSM
39755,29912,14651,Y,"[""Yankaji""]",Yankaji,OSM
121,29913,14651,N,"[""Eagle River""]",Eagle River,OSM
2736,29914,14650,Y,"[""Sundern""]",Sundern,OSM
28800,29915,14649,Y,"[""Nagdemra""]",Nagdemra,OSM
49032,29916,14649,Y,"[""Mauriti""]",Mauriti,OSM
18138,29917,14647,Y,"[""Luhe Town""]",Luhe Town,Wikidata
43925,29918,14646,Y,"[""Dignago"", ""Lebre""]",Dignago-Lebre,OSM
43844,29919,14646,Y,"[""Puerto Carreno""]",Puerto Carreno,Geonames
28294,29920,14645,Y,"[""Manoharthana""]",Manoharthana,OSM
49144,29921,14644,Y,"[""Kanunkina""]",Kanunkina,OSM
13616,29922,14644,Y,"[""Jiayue""]",Jiayue,OSM
32894,29923,14644,Y,"[""Maxcanu""]",Maxcanu,Geonames
41601,29924,14644,Y,"[""Salifu""]",Salifu,OSM
26112,29925,14643,Y,"[""Liuchang""]",Liuchang,OSM
31688,29926,14643,Y,"[""Shatian""]",Shatian,OSM
45377,29927,14642,Y,"[""Esiama"", ""Nkroful"", ""Teleku Bokazo""]",Esiama-Nkroful-Teleku Bokazo,OSM
41007,29928,14642,Y,"[""Imiye""]",Imiye,OSM
43611,29929,14641,Y,"[""Do'esha""]",Do'esha,OSM
5506,29930,14640,N,"[""Roznov""]",Roznov,OSM
29777,29931,14639,Y,"[""Shivpur Charcha""]",Shivpur Charcha,Geonames
11362,29932,14639,Y,"[""Tainai""]",Tainai,OSM
15689,29933,14639,Y,"[""Sufang""]",Sufang,Geonames
41651,29934,14638,Y,"[""Kubacha"", ""Jekada""]",Kubacha-Jekada,OSM
3277,29935,14636,Y,"[""Waldbroel""]",Waldbroel,Geonames
45097,29936,14633,Y,"[""Abini""]",Abini,OSM
47114,29937,14633,Y,"[""Kayove"", ""Gihinga"", ""Nkomero"", ""Murunda"", ""Kinunu"", ""Gakeri""]",Kayove-Gihinga-Nkomero,OSM
52011,29938,14633,Y,"[""Embarcacion""]",Embarcacion,Geonames
28001,29939,14632,Y,"[""Baisha""]",Baisha,OSM
23970,29940,14632,Y,"[""Indergarh""]",Indergarh,Geonames
34229,29941,14631,Y,"[""San Gabriel Chilac""]",San Gabriel Chilac,OSM
7904,29942,14631,Y,"[""Kemin""]",Kemin,OSM
35951,29943,14630,Y,"[""Kawt Goe"", ""Kyon Sauk (Ywar Gyi)"", ""Pein Hne Kone"", ""Kawt Tar"", ""Kawt Pa Naw"", ""Kyaung Ywar"", ""Ywar Thit"", ""Than Hlei""]",Kawt Goe-Kyon Sauk (Ywar Gyi)-Pein Hne Kone,OSM
993,29944,14627,Y,"[""Vorsma""]",Vorsma,OSM
34221,29945,14627,Y,"[""Maltrata"", ""Aquila""]",Maltrata-Aquila,OSM
29750,29946,14626,Y,"[""Majholi""]",Majholi,OSM
37371,29947,14626,Y,"[""Nyamati""]",Nyamati,OSM
43783,29948,14626,Y,"[""Quezon""]",Quezon,OSM
29593,29949,14626,Y,"[""Manpura"", ""Parsola""]",Manpura-Parsola,OSM
910,29950,14625,Y,"[""Plunge""]",Plunge,Geonames
7098,29951,14625,Y,"[""Castelfidardo""]",Castelfidardo,OSM
